-73.9178667,40.8399676,170th St; 4 [El] 170th St/Jerome Ave 170th St/Jerome Ave,,,,,,
-73.913745,40.8387371,170th St; B-D 170th St/Grand Concourse 170th St/Grand Concourse,,,,,,
-73.88767,40.83735,174th St; 2-5 [El] 174th St/Southern Blvd 174th St/Southern Blvd,,,,,,
-73.9100626,40.8459909,174th-175th Sts; B-D 174th-175th Sts/Grand Concourse 174th-175th Sts/Grand Concourse,,,,,,
-73.9395332,40.8478546,175th St; A 175th St/Fort Washington Ave 175th St/Fort Washington Ave,,,,,,
-73.9117538,40.8485274,176th St; 4 [El] 176th St/Jerome Ave 176th St/Jerome Ave,,,,,,
-73.9337397,40.8493137,181st St; 1 181st St/Saint Nicholas Ave 181st St/Saint Nicholas Ave,,,,,,
-73.9382887,40.8509016,181st St; A 181st St/Fort Washington Ave 181st St/Fort Washington Ave,,,,,,
-73.9007807,40.8560514,182nd-183rd Sts; B-D 182nd-183rd Sts/Grand Concourse 182nd-183rd Sts/Grand Concourse,,,,,,
-73.9038309,40.8585011,183rd St; 4 [El] 183rd St/Jerome Ave 183rd St/Jerome Ave,,,,,,
-74.0017605,40.6080008,18th Av; D-M [El] 18th Av/New Utrecht Av 18th Av/New Utrecht Av,,,,,,
-73.9771271,40.6307459,18th Av; F [El] 18th Av/McDonald Av 18th Av/McDonald Av,,,,,,
-73.98929,40.61998,18th Av; N 18th Av/64th St 18th Av/64th St,,,,,,
-73.9978552,40.7410812,18th St; 1 18th St/7th Ave 18th St/7th Ave,,,,,,
-73.9344199,40.8586404,190th St; A 190th St/Fort Washington Ave 190th St/Fort Washington Ave,,,,,,
-73.9291906,40.8555794,191st St; 1 191st St/Saint Nicholas Ave 191st St/Saint Nicholas Ave,,,,,,
-73.9825082,40.7313118,1st Ave; L 1st Ave/14th St 1st Ave/14th St,,,,,,
-73.8776456,40.874214,205th St; D 205th St/ Bainbridge Ave; D Terminus 205th St/ Bainbridge Ave; D Terminus,,,,,,
-73.9189339,40.8644629,207th St; 1 [El] 207th St/10th Ave 207th St/10th Ave,,,,,,
-73.9982414,40.6046104,20th Av; D-M [El] 20th Av/86th St 20th Av/86th St,,,,,,
-73.98486,40.61736,20th Av; N 20th Av/64th St 20th Av/64th St,,,,,,
-73.9151573,40.8695269,215th St; 1 [El] 215th St/10th Ave 215th St/10th Ave,,,,,,
-73.86286,40.88359,219th St; 2-5 [El] 219th St/White Plains Rd 219th St/White Plains Rd,,,,,,
-73.94884,40.74453,21st St; G 21st St/Jackson Ave 21st St/Jackson Ave,,,,,,
-73.9424086,40.7539988,21st St-Queensbridge; F 21st St-Queensbridge/41st Av 21st St-Queensbridge/41st Av,,,,,,
-73.86052,40.88783,225th St; 2-5 [El] 225th St/White Plains Rd 225th St/White Plains Rd,,,,,,
-73.9048147,40.8789253,231st St; 1 [El] 231st St/Broadway 231st St/Broadway,,,,,,
-73.85738,40.89341,233rd St; 2-5 [El] 233rd St/White Plains Rd; Connection To Metro-North 233rd St/White Plains Rd; Connection To Metro-North,,,,,,
-73.900609,40.8851051,238th St; 1 [El] 238th St/Broadway 238th St/Broadway,,,,,,
-73.9956665,40.7440853,23rd St; 1 23rd St/7th Ave 23rd St/7th Ave,,,,,,
-73.9863852,40.7402047,23rd St; 6 23rd St/Park Ave South 23rd St/Park Ave South,,,,,,
-73.9984989,40.7452869,23rd St; C-E 23rd St/8th Ave 23rd St/8th Ave,,,,,,
-73.9927912,40.7428837,23rd St; F-V 23rd St/6th Ave; Connection to PATH 23rd St/6th Ave; Connection to PATH,,,,,,
-73.9891904,40.7413837,23rd St; N-R-W 23rd St/Broadway 23rd St/Broadway,,,,,,
-73.94516,40.74689,23rd St-Ely Av; E-V 23rd St-Ely Av/44th Dr; Transfer G (7 w/ MetroCard) 23rd St-Ely Av/44th Dr; Transfer G (7 w/ MetroCard),,,,,,
-73.9871693,40.5979156,25th Av; D [El] 25th Av/86th St 25th Av/86th St,,,,,,
-73.9980099,40.6604663,25th St; M-R 25th St/4th Av 25th St/4th Av,,,,,,
-73.9933491,40.7472181,28th St; 1 28th St/7th Ave 28th St/7th Ave,,,,,,
-73.9840823,40.7433357,28th St; 6 28th St/Park Ave South 28th St/Park Ave South,,,,,,
-73.9887142,40.7452869,28th St; N-R-W 28th St/Broadway 28th St/Broadway,,,,,,
-73.92139,40.7669,30th Av; N-W [El] 30th Av/31st St 30th Av/31st St,,,,,,
-73.9818556,40.7463977,33rd St; 6 33rd St/ Park Ave South 33rd St/ Park Ave South,,,,,,
-73.93168,40.74467,33rd St; 7 [El] 33rd St/Queens Blvd 33rd St/Queens Blvd,,,,,,
-73.9877701,40.7497931,34th St-Herald Sq; B-D-F-V-N-Q-R-W 34th St-Herald Sq/6th Ave; Transfer N-Q-R-W; Connection to PATH; AMTRAK; NJ Transit; LIRR 34th St-Herald Sq/6th Ave; Transfer N-Q-R-W; Connection to PATH; AMTRAK; NJ Transit; LIRR,,,,,,
-73.9878988,40.749836,34th St-Herald Sq; N-Q-R-W-B-D-F-V 34th St-Herald Sq/Broadway; Transfer B-D-F-V; Connection to PATH; AMTRAK; NJ Transit; LIRR 34th St-Herald Sq/Broadway; Transfer B-D-F-V; Connection to PATH; AMTRAK; NJ Transit; LIRR,,,,,,
-73.9906025,40.7509947,34th St-Penn Station; 1-2-3 34th St-Penn Station/7th Ave; Connection to PATH; AMTRAK; NJ Transit; LIRR 34th St-Penn Station/7th Ave; Connection to PATH; AMTRAK; NJ Transit; LIRR,,,,,,
-73.9934778,40.7521963,34th St-Penn Station; A-C-E 34th St-Penn Station/8th Ave; Connection to AMTRAK; NJ Transit; LIRR 34th St-Penn Station/8th Ave; Connection to AMTRAK; NJ Transit; LIRR,,,,,,
-73.92975,40.7566,36th Av; N-W [El] 36th Av/31st St 36th Av/31st St,,,,,,
-74.0044229,40.6543082,36th St; D-M-N-R 36th St/4th Av 36th St/4th Av,,,,,,
-73.92785,40.75207,36th St; G-R-V 36th St/Northern Blvd 36th St/Northern Blvd,,,,,,
-73.93292,40.75269,39th Av; N-W [El] 39th Av/31st St 39th Av/31st St,,,,,,
-73.92687,40.81079,3rd Av-138th St; 6 3rd Av-138th St 3rd Av-138th St,,,,,,
-73.9871149,40.7332487,3rd Ave; L 3rd Ave/14th St 3rd Ave/14th St,,,,,,
-73.9177322,40.8160973,3rd Ave-149th St; 2-5 3rd Ave-149th St 3rd Ave-149th St,,,,,,
-73.92427,40.74382,40th St; 7 [El] 40th St/Queens Blvd 40th St/Queens Blvd,,,,,,
-73.9841266,40.7548602,42nd St-Bryant Park; B-D-F-V-7 42nd St-Bryant Park/6th Ave; Transfer 7 42nd St-Bryant Park/6th Ave; Transfer 7,,,,,,
-73.9783707,40.7524124,42nd St-Grand Central; S-4-5-6-7 42nd St-Grand Central/Park Ave; Transfer 4-5-6-7; Connection to Metro North 42nd St-Grand Central/Park Ave; Transfer 4-5-6-7; Connection to Metro North,,,,,,
-73.9907299,40.7559322,42nd St-Port Authority Bus Terminal; A-C-E 42nd St-Port Authority Bus Terminal/8th Ave; Connection to 1-2-3-7-N-Q-R-S-W 42nd St-Port Authority Bus Terminal/8th Ave; Connection to 1-2-3-7-N-Q-R-S-W,,,,,,
-73.9866637,40.7559035,42nd St-Times Sq; S-1-2-3-7-N-Q-R-W 42nd St-Times Sq/Broadway-7th Ave; Transfer 1-2-3-7-N-Q-R-W; Connection to A-C-E 42nd St-Times Sq/Broadway-7th Ave; Transfer 1-2-3-7-N-Q-R-W; Connection to A-C-E,,,,,,
-73.94553,40.74623,45 Rd-Court House Sq; 7 [El] 45 Rd-Court House Sq; Transfer (E-G-V w/ MetroCard) 45 Rd-Court House Sq; Transfer (E-G-V w/ MetroCard),,,,,,
-74.0096551,40.6492629,45th St; N-R 45th St/4th Av 45th St/4th Av,,,,,,
-73.9187,40.74318,46th St; 7 [El] 46th St/Queens Blvd 46th St/Queens Blvd,,,,,,
-73.91421,40.75673,46th St; G-R-V 46th St/Broadway 46th St/Broadway,,,,,,
-73.9811103,40.7589674,47th-50th STS-Rockefeller Ctr; B-D-F-V 47th-50th Sts-Rockefeller Center 47th-50th Sts-Rockefeller Center,,,,,,
-73.983736,40.760479,49th St; N-R-W 49th St/7th Ave 49th St/7th Ave,,,,,,
-73.98912,40.66993,4th Av; F-M-R 4th Av/9th St; Transfer M-R 4th Av/9th St; Transfer M-R,,,,,,
